,ID,Class,Text_Post,Duracao,DiaDaSemana,Plays,Comentarios,Compart.,Texto,Curtidas,Perfil,Classifier_Plays,Classifier_Comentarios,Classifier_Compart.,Classifier_Curtidas
504,7156768353820921093,Entertainment World Person Fashion Publication Suit T-shirt Head Event,Flow_INTELIGENCIA_LTDA._1.739.717_Espectadores per_INSI,13.96,quinta-feira,696000,4408,4655,#bolsonaro #podcast #vilela #recorde #bacana #jair #boa #noite,111800,0,Viral,Viral,Viral,Viral
505,7156930375321718022,Hair News Window blind Tie Forehead,"SÓ FALA EM_LIBERAR AS DROGAS,_QUEM NÃO CONHECE A DOR DE_UMA MÃE QUE TEM UM FILHO_NESSE MUNDO.""",60.04,sexta-feira,248200,743,1103,#jair #bolsonaro #presidente #brasil #protegido #mae #filho #lar #🇧🇷 #verdade #compartilhe #futuro,21800,0,Mediano,Mediano,Mediano,Mediano
506,7156967662030032134,Public speaking Podium Blazer Suit Spokesperson Person Lectern Microphone Public address system Event Tie,"ProUni !_PROPAGANDA ELEITORAL GRATUITA-COLIGAÇÃO BRASIL DA ESPERANÇA-FEDERAÇÕES FE BRASIL_(PT/PCDOB/PV) E PSOL/REDE, SOLIDARIEDADE, PSB, AGIR, AVANTEE PROS. CNPJ 47.453.689/0001-73_LULA",38.03,sexta-feira,146200,470,763,O orgulho de ser o presidente que mais fez universidades na história do país 🇧🇷 #lulapresidente2022❤️ #cortesdoflow #flowpodcast #cortesflowpodcast #prouni #universidades #educação,19800,1,Mediano,Mediano,Mediano,Mediano
507,7157004669003386118,Beard Wrinkle Microphone Facial hair Audio equipment Spokesperson,"COM BOLSONARO,_A VIDA_PIOROU_Vote 1 3",38.92,sexta-feira,76600,320,3155,"Para a #economia voltar a crescer, vote #lulapresidente 🇧🇷❤️ #cortesdoflow #empregos #salario #moradia",8927,1,Flopou,Flopou,Bombou,Flopou
508,7157016793855364358,Hat Green T-shirt Person Font Event Shorts,a_Δ_και_RB_FE_ικύύύ_Jaijiirrre Le_@lucasmigueltxer,60.88,sexta-feira,356200,1658,1627,- Valeu! Kkkkk. Muito bom! 👍. 2️⃣2️⃣✅ #jair #bolsonaro #brasil #br #obrigado #homenagem #ihu #presidente #é #melhor #kkkk #🇧🇷 #forte #abraco,41000,0,Bombou,Bombou,Bombou,Bombou
509,7157020210602528005,Hat Gesture Joy Window Fun Muscle T-shirt Happy Event Person Smile Sleeve,+ Simone_LULA E_SIMONE TEBET_EM TEOFILO OTONI MG,79.02,sexta-feira,165000,783,942,Obrigado @simonetebet.15 #lulapresidente2022❤️ #lula #simonetebet,18500,1,Mediano,Mediano,Mediano,Mediano
510,7157057448648494341,Hairstyle Fun Footwear Adaptation Happy Person Interaction Mouth Sharing Smile Leisure Skin Joy Blurred,ele não tinha resistido.,50.43,sexta-feira,439300,955,2607,"A história da familia do Bernardo é infelizmente a história de muitas famílias no Brasil hoje. Por um Brasil de amor e esperança, vote Lula 13 #lulapresidente",76300,1,Bombou,Bombou,Bombou,Viral
511,7157154489835851014,Forehead Person Chin Public address system Microphone Spokesperson,"Não aperte lá o nulo,_abstenção.",41.1,sexta-feira,342300,546,323,#voto #pesquise #jair #bolsonaro #voto #futuro #google #brasil #🇧🇷 #presidente #deus #patria #familia #liberdade,29800,0,Bombou,Mediano,Flopou,Bombou
512,7157312271696268549,Celebrating Rage Hat Person People Crowd Community Fan Gesture Product Joy Red Human T-shirt,"ALC_SUPERVISÃO_N_RA_TO OS_PARA_TODOS_BRASI_PARA_S_Hoje, eles_não compram",44.6,sábado,60600,229,310,Mais #livros e mais investimentos em #educação ❤️ #lulapresidente #booktokbr #eleições,5617,1,Flopou,Flopou,Flopou,Flopou
513,7157335164136230149,Human Publication,BAMBA MAIORAL_CRE_HISTÓRIAS_JAIR_AÎ É SEGUNDO ANO.._JAIR BOLSONARO_LIBERDA_FIN_NO AR_1 DEUS,82.1,domingo,387600,589,188,#bamba #maioral #kichute #historias #infancia #portugues #matematica #brasil #presidente #jair #bolsonaro #jairbolsonaro #podcast #bacana #🇧🇷,34800,0,Bombou,Mediano,Flopou,Bombou
514,7157357899440803077,Speech Lectern Tie Suit Public address system Person Podium Microphone Spokesperson Public speaking Blazer,"em 2010,_Chega de fake!_PROPAGANDA ELEITORAL GRATUITA-COLIGAÇÃO BRASIL DA ESPERANÇA-FEDERAÇÕES FE BRASIL_(PT/PCDOB/PV)EPSOL/REDE, SOLIDARIEDADE, PSB, AGIR, AVANTEE PROS. CNPJ 47.453.689/0001-73_OHA_(1)_LULA",72.74,domingo,516900,1182,8991,Chega de fake news! Vote #lulapresidente #educação #eleições,54100,1,Bombou,Bombou,Viral,Bombou
515,7157407242067660038,Person City Joy Event Hat Window Building Motor vehicle Crowd Tree,J_Tik Tok_@beadamata_To com_LULA_PRO BRAU_VOLTAR A SO_MEU VOTO E_SECES_phi_3_XX,9.99,domingo,7500000,15300,14100,- 2️⃣2️⃣✅ 🇧🇷🇧🇷🇧🇷🇧🇷 #brasil #22 #é #bolsonaro #presidente #🇧🇷,837500,0,Viral,Viral,Viral,Viral
516,7157441811538038022,Recreation Person Blurred Font Hat World,22_PEERIDENTE_WELCOME_Vice Braga Netto_JAIR BOLS_NUNCA FALEI ISSO_EM LUGAR NENHUM_SUPER LIVE->>>_DA LIBERDADE_SONARD_& 498 mil,55.54,domingo,1200000,3337,3231,#neymar #bolsonaro #brasil #campeao #live #deus #patria #familia #liberdade #ihu #🇧🇷 #22,175400,0,Viral,Viral,Bombou,Viral
517,7157451525785128197,Gesture Person Joy,甩甩甩甩甩_店店店店店街,45.76,domingo,116900,869,717,O Brasil precisa de você ❤️ a hora de ganhar votos é agora! #lulapresidente #lula,18400,1,Flopou,Bombou,Mediano,Mediano
518,7157477655632186629,Skin Facial hair Gesture Wrinkle Beard Forehead Nose Tie Finger,Cuidar do Brasil_·♥O♥O♥o_Eu vou cuidar desse país,21.41,domingo,336700,2606,1509,Cuidar do Brasil e do povo brasileiro #educaçao #lulapresidente #eleicao2022 #brasileiros,41500,1,Bombou,Viral,Bombou,Bombou
519,7157697379070676230,Flag World Footwear Person Musical instrument Trousers Fun Pants Gesture,"(R022,",17.0,segunda-feira,778100,4093,2145,#humor #bom #dia #brasil #jair #bolsonaro #🇧🇷,143700,0,Viral,Viral,Bombou,Viral
520,7157726007166881030,Face Muscle Head Person Hat Sleeve Recreation Water Event,EXULTAD_ΝΑ_BETA SA_OHA_do 5D_LULA_Não podemos_aceitar a violência DS_VIOLENCIA,97.85,segunda-feira,66900,279,165,Não podemos aceitar a violência #lulapresidente,5981,1,Flopou,Flopou,Flopou,Flopou
521,7157743729426697477,Forehead Facial hair Joy Tie Event Blue Electric blue Collar Smile Person Spokesperson,Ameaça Comunista?,19.62,segunda-feira,730200,2618,3575,Frente ampla pela democracia e pelo bem do Brasil 🇧🇷❤️ vem você também #lulapresidente #lula,125200,1,Viral,Viral,Bombou,Viral
522,7157773223302679814,Person Sleeve T-shirt Font Joy Blurred,22 Bolsonaro_Vice Braga Netto_SUPER LIVE ->)_DA LIBERDADE_A GENTE É UMA SÔ NAÇÃO_EAGENTE PRECISA ESTAR JUNTOS_30_82,40.52,segunda-feira,314600,1001,1381,#gusttavo #lima #gusttavolima #bolsonaro #jair #presidente #brasil #unido #deus #patria #familia #jairbolsonaro #🇧🇷,28400,0,Bombou,Bombou,Bombou,Bombou
523,7157804530199989509,Person Font Sleeve Hat,LULA 13_PRESIDENTE_ALCKMIN VICE:_OHA_13_ROBERTO_JEFFERSON_E A VIOLÊNCIA_BOLSONARISTA,89.21,segunda-feira,81800,339,316,As ofensas contra a Cármen Lúcia não podem ser aceitas por ninguém que respeita a democracia. Criaram na sociedade uma parcela violenta. Uma máquina de destruição de valores democráticos. Isso gera o comportamento como o que vimos hoje. #lula,6956,1,Flopou,Flopou,Flopou,Flopou
524,7157847876784131333,Head Forehead Collar Sleeve Gesture Beard Person Dress shirt Wrinkle,РР_PP SI_Vote!_CO_em_massa para votar._565,78.2,segunda-feira,62100,246,164,"Se você conhece alguém que deixou de votar, agora é a hora de conversar sobre a importância de cada voto! Vamos dia 30 votar 13 para melhorar o país. #lula #Lulapresidente #brasildaesperança",5439,1,Flopou,Flopou,Flopou,Flopou
525,7157885377854917893,Technology Smile Microphone Person Font Spokesperson Joy World,LULA_PRESIDENTE_LULA NO DL SHOW_DISPOSIÇÃO_PARA ACABAR_COM A FOME,52.81,segunda-feira,90500,489,233,Vamos tirar os 33 milhões de brasileiros da fome. #lulapresidente,9218,1,Flopou,Mediano,Flopou,Flopou
526,7157899882932571398,Circle Fluid Electric blue Font Product Packaged goods Gas Liquid,News_FUJÃO!!!_01/a/braticomm,12.51,segunda-feira,388600,1312,324,- Apresento-lhes um socialista que defende a liberdade. #bolsonaro #jair #presidente #22 #deus #patria #familia #liberdade #censura #lula #brasil #🇧🇷,38700,0,Bombou,Bombou,Flopou,Bombou
527,7158052776289881350,Person Shirt Sleeve Hairstyle Collar Comb over Face Head Forehead Nose Chin Beard,"O racismo_Tem que acabar!_a convivencia dos_diferentes,",31.95,segunda-feira,91000,386,433,O racismo e o preconceito tem que acabar! 🇧🇷❤️⭐️ #lulapresidente #lula #racismonao #preconceitonunca,10700,1,Flopou,Flopou,Mediano,Mediano
528,7158062596438969605,Person Microphone Chin Material property Spokesperson Gesture Hat Eyebrow Skin Forehead Facial expression Nose,Pai e mãe: Seus melhores_amigos_você jovem saber.,45.3,terça-feira,375500,1436,1627,#jair #pai #mae #bolsonaro #mensagem #compartilhe #brasil #🇧🇷,34900,0,Bombou,Bombou,Bombou,Bombou
529,7158100945967123718,Person Forehead Event Hat Eyewear Glasses Font Audio equipment,"PT/PCDOB/PV)EPSOL/REDE, SOLIDARIEDADE, PSBAGIR, VANTEEPRO CNPJ: 47.453.699/000_E_PT/PCDOR/PV)EPSOL/REDE SO_Pra você votar_♫ Vou pedir_ESPERANCA-FEDERACOES FRA0001-_PT/PCDOB/PV) EPSOL/REDE, SOLIDARIEDADE. PSB, AGET, AVANTE EFROS-CNPJ: 47.453.609/0001-73_715",116.03,terça-feira,303600,1375,6099,🎵 Vou pedir pra você votar 🎵 dia 30 vote por um país de amor e cultura. Vote 13! #lulapresidente #lula,40900,1,Bombou,Bombou,Viral,Bombou
530,7158144174741703942,Smile Person Joy Tie Event Gesture,98_M_4★_T_Rui_Wagner_Todo voto conta!_o lulinha tá doido_pra ter um voto a mais_recorteslula_A_JE,9.24,terça-feira,725500,2458,2269,TODO VOTO CONTA! Não deixe de votar e de virar voto nessa reta final ❤️🇧🇷⭐️1️⃣3️⃣ #lulapresidente,114300,1,Viral,Bombou,Bombou,Viral
531,7158185109085048070,Microphone Tie Chin Audio equipment Facial hair Nose Forehead Face Spokesperson Person Head,a orgulho do seu nome_recorteslula,34.67,terça-feira,141600,383,198,Obrigado pelo papo @CortesdoCaueMoura e @LOAD #lulapresidente #lula #podcast #descealetrashow,15400,1,Mediano,Flopou,Flopou,Mediano
532,7158451031116991750,Font,42_10_VERSO_VERSO_AF MTO_AF MTC_AF_PELA DEFESA_DA DEMOCRACIAL_E DO BRASIL_CHELO_10_VERSO_3O FOR_AF MTO_AF MTC_SO FOR_RSO_DA_PELA DEFESA_CHEIO_AF MTO_AF MTC_AF_FOR_CIALL_L_CHELO_Pela democracia_PELA DEFESA_DA DEMOCRACIAL_E DO BRASIL_TUT,55.66,quarta-feira,57000,155,222,Pela Democracia e pelo Brasil🇧🇷 Obrigado São Paulo! #lulapresidente,3106,1,Flopou,Flopou,Flopou,Flopou
533,7158480559654636805,Formal wear Official Tie Chin Collar Spokesperson Hat Blazer Gesture Forehead Dress shirt,384_a_52,6.66,quarta-feira,5400000,28900,33300,#jair #bolsonaro #jairbolsonaro #presidente #kkkk #brasil #🇧🇷 #capitao #do #povo #22,759100,0,Viral,Viral,Viral,Viral
534,7158521705323842821,Gesture Microphone Hairstyle Person Product Sleeve Fashion Fan Smile Blurred Lip Joy Glasses Human,SEM MEDO_DE SER_FELIZ_WIZA,84.98,quarta-feira,192000,1002,1461,Sem medo de ser feliz 🇧🇷⭐️ obrigado minha cantante #lulapresidente2022❤️,26200,1,Mediano,Bombou,Bombou,Bombou
535,7158530372194536709,Arm Smile Thumb Beard Hand Gesture Finger Hat Fun Event Joy Person,LØAD - O Givanildo_@LoadComics_Essa sequência mano_Obrigado @LulaOficial pelo carinho e sorrisos!_PETER_:,13.72,quarta-feira,150400,365,156,Obrigado pelo carinho Givanildo❤️⭐️ #lulapresidente #hangloose,18100,1,Mediano,Flopou,Flopou,Mediano
536,7158547810244332806,Public space Nature Community World Font Product Tree Plant Crowd Adaptation,GUANAMBI/BAHIA_25/10/2022,73.58,quarta-feira,201200,983,920,#presidente #bolsonaro,15900,0,Mediano,Bombou,Mediano,Mediano
537,7158596845634178309,Spokesperson Microphone Public address system Public speaking Exposed Sleeve Event Speech Audio equipment Person Gesture,o nosso Brasil amoroso.,185.31,quarta-feira,608600,1803,6865,"Amor, ordem e progresso ❤️🇧🇷⭐️ #ordemeprogresso #lulapresidente #lula #TokDoEnem",80300,1,Bombou,Bombou,Viral,Viral
538,7158599839259856134,Organ Microphone Spokesperson Product Font People Youth Forehead Person Hairstyle Hair Hat,"IHUUUUUUU,_BAHIAAAAA!_Barreiras/BA_25/Out_BERDADE_เพ_DEUS",45.6,quarta-feira,226200,1048,605,#presidente #bolsonaro #bahia #barreiras #brasil #br #🇧🇷,20800,0,Mediano,Bombou,Mediano,Mediano
539,7158643102306127110,Music artist Music Microphone Performing arts Person Blue Hairstyle Audio equipment Joy Public address system Entertainment Sleeve,Simone é 13!_Eu estou pronta_para dizer:,67.81,quarta-feira,154400,474,952,Agora é a hora de todos votarem 13 pelo Brasil do Futuro ⭐️🇧🇷❤️ #lulapresidente,15400,1,Mediano,Mediano,Mediano,Mediano
540,7158760403244256517,Font Hat,POR QUE VOTAREI_22,66.71,quarta-feira,402200,1515,1990,#presidente #jair #bolsonaro #liberdade #brasil #🇧🇷 #compartilhe,52500,0,Bombou,Bombou,Bombou,Bombou
541,7158819669757922566,Top Person Shoe Gas Baseball cap Food Hat,ANS,67.22,quinta-feira,2300000,3627,13100,"O voto é secreto, ne? 🤫1️⃣3️⃣⭐️🇧🇷 #lulapresidente2022❤️ #lula #eleições2022",426600,1,Viral,Viral,Viral,Viral
542,7158929967097728262,Head Eye Hair Muscle Facial expression Chin Face Joy Hairstyle Organ Packaged goods Smile Hat,"Vem de dentro, eu sei,_Sem medo de ser_em de dentro. eu sei._Vem de dentro, eu sei,_Meest",188.29,quinta-feira,558500,3668,9583,Canta com a gente! #lulapresidente2022❤️ #eleições2022🇧🇷 #semana #bolsonaronuncamais,97200,1,Bombou,Viral,Viral,Viral
543,7159137058555022598,Fun Font Hat Community Person Human Joy Event,JAIR_60_10_BOLSONARO_BOLSONARO_BOLSONARO,14.98,quinta-feira,555000,2860,4477,#bolsonaro #brasil #deus #patria #familia #liberdade #presidente,97200,0,Bombou,Viral,Viral,Viral
544,7159204609628687622,Audio equipment Spokesperson Microphone Public speaking Event Person Font Public address system Joy,LULA 13 BRASIL_POD+_UM Sonho de criança!_DE CRIANÇA,32.83,sexta-feira,72200,476,189,Qual era o seu sonho de criança? #lulapresidente #lula #eleições2022🇧🇷,6490,1,Flopou,Mediano,Flopou,Flopou
545,7159239303468436742,Glasses Sleeve Facial expression Happy Person Gesture,****_Votem nele!_Con_10:,45.42,sexta-feira,48900,217,42,Agora é Lula! #lulapresidente #eleições,3039,1,Flopou,Flopou,Flopou,Flopou
546,7159278949032332550,Green Blurred Poster Font Person,US_Felis_Aniversário_tula_JUL,68.81,sexta-feira,298800,3749,3197,Hoje é aniversário do 🦑. Deixe seus parabéns nos comentários #lulapresidente #lula,40400,1,Bombou,Viral,Bombou,Bombou
547,7159293944143138053,Blurred Concert Competition event Person Event Crowd Fan Product Yellow,27/10_Campo grande / RJ,24.54,sexta-feira,376800,2445,5035,#campo #grande #rio #de #janeiro #rj #errejota #brasil #deus #patria #familia #presidente #jair #bolsonaro,48900,0,Bombou,Bombou,Viral,Bombou
548,7159326612197035269,Clothing Person Joy Font Jheri curl,ENTREVISTA_MINISTÉRIOS QUE_NÃO EXISTEM MAIS_Vem para o spotify!_MATILDE RIBEIRO,15.31,sexta-feira,52000,139,56,Sabia que Lula tem Spotify? Vem ouvir essa e muitas outras histórias ❤️⭐️🇧🇷1️⃣3️⃣ #lulapresidente,1712,1,Flopou,Flopou,Flopou,Flopou
549,7159536039252577542,Gesture Sleeve Person Joy Greeting Dress shirt Collar Hand Sharing Arm Facial expression Watch,O,63.41,sábado,2500000,6312,9263,#respeito #admiracao #satisfacao #brasil #acima #de #tudo #deus #todo #liberdade #jair #bolsonaro #🇧🇷,401100,0,Viral,Viral,Viral,Viral
550,7159557630355115270,Joy Hand Sleeve Joint Shoulder Person Pants Finger Muscle Smile Arm Gesture Clothing,CAPCUT FF1 202XTX_ONA_L de?_25_25_CAPCUT FF1 202XTX,25.45,sábado,1400000,3625,5334,Faz o L e vem 🇧🇷🦑⭐️1️⃣3️⃣ #lulapresidente #lula,156000,1,Viral,Viral,Viral,Viral
551,7159604487873727750,Social group Forehead Gesture Muscle Chin Human Interaction Joy Face Facial expression Person Smile,E eu cheguei pro lula e falei,47.62,sábado,2300000,8287,6847,"Em menos de 1 minuto, @Felipe Neto #lulapresidente #lula",332800,1,Viral,Viral,Viral,Viral
552,7159624979728878854,Happy Hair Head Eyelash Fun Electric blue,Angélica é 13!,32.81,sábado,177900,916,1658,@Angelica Huck te dá alguns motivos pra votar #lulapresidente #eleições2022🇧🇷,27900,1,Mediano,Bombou,Bombou,Bombou
553,7159667124888276230,Music Performing arts Entertainment Tie Music artist Gesture Spokesperson Pants Microphone Event Person Musician,OHA_Instituto Lula_Ⓒ,17.48,sábado,2000000,3395,17300,Por um Brasil de #amor e #união ❤️🇧🇷 #lulapresidente #lula13,215400,1,Viral,Viral,Viral,Viral
554,7159681566732520710,Blazer Suit Smile Tie Coat Formal wear Joy Person Happy Gesture,Por essa ele não esperava,8.8,sábado,796700,2049,646,#jair #bolsonaro #brasil #kkkk #muito #obrigado #brincadeira #um #forte #abraco #bolsonaro #🇧🇷,110500,0,Viral,Bombou,Mediano,Viral
555,7159695635761876230,Blazer Television presenter Gesture Tie Television program Collar Suit Joy Formal wear Person Microphone Coat,VOTE 22,17.48,sábado,417500,2119,1323,"- Hoje tem. Daqui a pouco, às 21H30, na querida Rede Globo. Até lá! 🇧🇷 #bolsonaro #debate #presidente",61300,0,Bombou,Bombou,Bombou,Bombou
556,7159697847498083590,Layered hair Chin Smile Forehead Necklace Person Eyelash Eyebrow Joy Makeover Lip,Fátima é 13!_EL,126.94,sábado,633500,2196,5249,@Fátima Bernardes tem um recado pra você 🇧🇷❤️⭐️1️⃣3️⃣ #lulapresidente,104900,1,Bombou,Bombou,Viral,Viral
557,7159748157373549829,Product World Person Font Spokesperson Coat White-collar worker Suit Event Tie Blazer,LULA_PRESIDENTE_DEBATE NA GLOBO_R Democracia e TO_Esperança_Esperança_A_UE_DEPENDEMA_DEMOCRACIA_E A ESPERANÇA,43.19,sábado,294600,2024,3156,"O candidato da democracia, esperança e amor pelo Brasil 🇧🇷❤️1️⃣3️⃣⭐️ #lulapresidente",36600,1,Bombou,Bombou,Bombou,Bombou
558,7159766081593150726,Musical instrument Guitar Guitar accessory String instrument accessory Guitarist String instrument Plucked string instruments Musician Person Microphone,JAIR MESSIAS BOLSONARO,74.16,sábado,569300,2649,9207,#bolsonaro #rock #brasil #good #vibes #jairbolsonaro #liberdade #voo #livre #wferraz #ok #🇧🇷,95300,0,Bombou,Viral,Viral,Viral
559,7159773640030997766,Electric blue Blurred Pants Blazer Finger Sleeve Thumb Hand Person Footwear World Speech Tie Gesture Formal wear,ELEIÇÕES_ΕΓΕΙΟ_2,5.32,sábado,2000000,3251,3294,"- Muito brigado a você que nos acompanhou até essa hora! Pudemos restabelecer a verdade dos fatos sobre o que de bom fez o nosso Governo e acabar com o terrorismo eleitoral do PT. Ficou claro quem é o pai da mentira, segundo o próprio: #lula #mentiroso #debate #globo",240900,0,Viral,Viral,Bombou,Viral
560,7159891102143630597,Official Coat Tie Blazer Suit Gesture Person Spokesperson Collar Microphone Forehead,EIC_www_Sek,7.73,sábado,926400,1157,381,#bolsonaro #lula #empolgado #brasil #🇧🇷,109600,0,Viral,Bombou,Flopou,Viral
561,7159943895445441797,Vision care Person Speaker Glasses Spokesperson Microphone Tie Blazer Official Sleeve Audio equipment Gesture,"AGRADEÇA A MIM, TAOKEY?",8.38,sábado,365600,1176,1172,#vacina #presidente #jair #bolsonaro #compartilhe #governo #federal #brasil #🇧🇷,52100,0,Bombou,Bombou,Bombou,Bombou
